4193 //  007 Racing //  $4.38 //  $6.63 //  $18.93 // 
4371 //  Die Hard Trilogy //  $6.23 //  $8.25 //  $27.02 // 
4372 //  Die Hard Trilogy 2 //  $5.99 //  $9.46 //  $23.01 // 
37626 //  Die Hard Trilogy [Greatest Hits] //  $6.51 //  $9.82 //  $28.05 // 
4373 //  Digimon Digital Card Battle //  $18.79 //  $27.98 //  $43.11 // 
4374 //  Digimon Rumble Arena //  $9.11 //  $14.38 //  $54.58 // 
37627 //  Digimon Rumble Arena [Greatest Hits] //  $10.42 //  $15.63 //  $41.69 // 
4375 //  Digimon World //  $18.88 //  $31.99 //  $142.16 // 
4376 //  Digimon World 2 //  $21.54 //  $37.27 //  $112.79 // 
4377 //  Digimon World 3 //  $15.73 //  $25.99 //  $97.49 // 
37594 //  Digimon World 3 [Greatest Hits] //  $16.67 //  $25.00 //  $66.68 // 
37592 //  Digimon World [Greatest Hits] //  $19.55 //  $27.69 //  $79.08 // 
4378 //  Dino Crisis //  $11.79 //  $24.50 //  $87.91 // 
4379 //  Dino Crisis 2 //  $21.87 //  $49.95 //  $128.30 // 
37628 //  Dino Crisis [Greatest Hits] //  $15.53 //  $23.30 //  $149.99 // 
4380 //  Dirt Jockey Heavy Equipment Operator //  $3.99 //  $4.17 //  $11.60 // 
14018 //  DiscWorld //  $28.00 //  $30.50 //  $156.26 // 
14019 //  DiscWorld II Mortality Bytes //  $21.02 //  $21.84 //  $60.00 // 
38433 //  DiscWorld [Long Box] //  $27.50 //  $43.49 //  $110.25 // 
35966 //  "Disney Action Games Collectors Edition" //  $15.50 //  $23.28 //  $31.59 // 
4382 //  "Disneys Collectors Edition" //  $18.16 //  $28.40 //  $60.92 // 
4383 //  "Disneys Dinosaur" //  $4.24 //  $5.99 //  $16.95 // 
4385 //  "Disneys Goofys Fun House" //  $6.15 //  $7.93 //  $25.08 // 
4386 //  "Disneys Story Studio Mulan" //  $3.68 //  $4.83 //  $14.72 // 
4387 //  Disruptor //  $16.06 //  $25.00 //  $100.21 // 
10894 //  Donald Duck Going Quackers //  $9.19 //  $14.50 //  $35.86 // 
37629 //  Doom //  $16.24 //  $25.28 //  $79.30 // 
4388 //  Doom [Black Label] //  $18.72 //  $26.45 //  $199.72 // 
38434 //  Doom [Long Box] //  $21.53 //  $36.48 //  $83.66 // 
10895 //  Dora the Explorer Barnyard Buddies //  $3.71 //  $4.11 //  $9.93 // 
4389 //  Dracula The Resurrection //  $9.01 //  $11.74 //  $23.91 // 
12713 //  Dracula the Last Sanctuary //  $7.97 //  $11.88 //  $23.21 // 
4390 //  Dragon Ball GT Final Bout //  $8.99 //  $21.95 //  $45.00 // 
14352 //  Dragon Ball GT Final Bout [Atari] //  $8.74 //  $13.94 //  $36.16 // 
12714 //  Dragon Ball Z Ultimate Battle 22 //  $3.75 //  $7.29 //  $13.68 // 
49712 //  Dragon Ball Z Ultimate Battle 22 [Greatest Hits] //  $0.31 //  $0.48 //  $1.25 // 
4391 //  Dragon Seeds //  $22.97 //  $42.50 //  $94.64 // 
4392 //  Dragon Tales Dragon Seek //  $4.18 //  $5.58 //  $9.00 // 
4393 //  Dragon Valor //  $16.26 //  $39.99 //  $73.00 // 
4394 //  Dragon Warrior 7 //  $27.99 //  $37.30 //  $103.62 // 
12715 //  Dragonheart Fire & Steel //  $6.25 //  $13.75 //  $38.62 // 
4395 //  Driver //  $5.36 //  $6.98 //  $21.72 // 
13749 //  Driver 1 and 2 Compilation //  $12.16 //  $18.24 //  $42.50 // 
7314 //  Driver 2 //  $5.10 //  $8.66 //  $24.02 // 
45711 //  Driver 2 [Greatest Hits] //  $5.61 //  $8.11 //  $22.44 // 
37768 //  Driver [Greatest Hits] //  $6.31 //  $8.02 //  $26.23 // 
4396 //  Ducati World Racing Challenge //  $3.74 //  $5.56 //  $14.96 // 
7315 //  Duke Nukem Land of the Babes //  $13.60 //  $21.80 //  $42.98 // 
4397 //  Duke Nukem Time to Kill //  $6.95 //  $9.99 //  $26.86 // 
37630 //  Duke Nukem Time to Kill [Greatest Hits] //  $5.63 //  $7.99 //  $29.57 // 
4398 //  Duke Nukem Total Meltdown //  $9.38 //  $11.92 //  $50.89 // 
4399 //  Dukes of Hazzard II Daisy Dukes It Out //  $5.03 //  $7.38 //  $21.43 // 
4400 //  Dukes of Hazzard Racing for Home //  $4.58 //  $8.85 //  $27.05 // 
49742 //  Dukes of Hazzard Racing for Home [Greatest Hits] //  $5.10 //  $7.48 //  $20.40 // 
4401 //  Dune 2000 //  $8.06 //  $19.95 //  $37.71 // 
4402 //  Dynasty Warriors //  $8.84 //  $16.78 //  $65.82 // 
35967 //  "EA Action Collectors Edition" //  $9.09 //  $14.00 //  $36.39 // 
12716 //  "EA Racing Pack Collectors Edition" //  $15.42 //  $16.69 //  $16.97 // 
18596 //  EA Sports Pack //  $5.93 //  $5.99 //  $14.95 // 
4406 //  ECW Anarchy Rulz //  $9.36 //  $17.67 //  $45.34 // 
12717 //  ECW Hardcore Revolution //  $4.42 //  $6.83 //  $15.98 // 
35447 //  ESPN Extreme Games //  $6.50 //  $10.68 //  $48.30 // 
38435 //  ESPN Extreme Games [Long Box] //  $12.17 //  $14.44 //  $48.69 // 
4414 //  ESPN MLS GameNight //  $8.00 //  $23.99 //  $24.51 // 
12719 //  ESPN X Games Pro Boarder //  $4.14 //  $4.47 //  $7.72 // 
12586 //  ET the Extra Terrestrial: Interplanetary Mission //  $4.85 //  $7.34 //  $13.79 // 
4403 //  Eagle One Harrier Attack //  $4.99 //  $7.49 //  $23.86 // 
4404 //  "Easter Bunnys Big Day" //  $9.49 //  $15.97 //  $24.46 // 
4405 //  Echo Night //  $18.81 //  $49.95 //  $90.00 // 
4407 //  Eggs of Steel //  $15.11 //  $37.83 //  $98.35 // 
4408 //  Ehrgeiz //  $20.04 //  $45.50 //  $133.20 // 
12720 //  Einhander //  $46.21 //  $100.25 //  $302.85 // 
4409 //  Elemental Gearbolt //  $49.43 //  $104.99 //  $170.00 // 
32461 //  Elemental Gearbolt Assassin Case //  $2136.00 //  $2202.96 //   // 
12721 //  Eliminator //  $4.30 //  $7.97 //  $12.40 // 
4410 //  "Elmos Letter Adventure" //  $4.78 //  $6.79 //  $15.58 // 
4411 //  "Elmos Number Journey" //  $3.66 //  $7.10 //  $13.40 // 
4412 //  "Emperors New Groove" //  $6.97 //  $9.17 //  $17.99 // 
12722 //  Epidemic //  $4.86 //  $14.39 //  $24.99 // 
4413 //  Equestrian Showcase //  $4.50 //  $6.51 //  $16.94 // 
12723 //  Eternal Eyes //  $8.15 //  $10.07 //  $28.99 // 
4415 //  Evil Dead Hail to the King //  $10.93 //  $21.31 //  $57.65 // 
12583 //  Evil Zone //  $8.85 //  $16.23 //  $50.01 // 
4416 //  Excalibur 2555 AD //  $6.51 //  $7.00 //  $29.77 // 
12724 //  Expendable //  $7.22 //  $14.50 //  $34.99 // 
12725 //  Extreme Go-Kart Racing //  $5.09 //  $7.85 //  $17.99 // 
12726 //  Extreme Pinball //  $3.04 //  $7.30 //  $12.58 // 
38529 //  Extreme Pinball [Long Box] //  $9.35 //  $10.70 //  $37.41 // 
4418 //  F1 2000 //  $4.24 //  $7.90 //  $19.87 // 
12727 //  F1 Championship Season 2000 //  $4.34 //  $5.22 //  $10.02 // 
12728 //  F1 Racing Championship //  $5.18 //  $16.27 //  $30.48 // 
40543 //  F1 World Grand Prix //  $7.99 //  $17.50 //  $40.00 // 
14222 //  F1 World Grand Prix 1999 //  $6.50 //  $8.09 //  $16.84 // 
4423 //  FIFA 2000 //  $3.73 //  $7.99 //  $21.49 // 
4424 //  FIFA 2001 //  $3.99 //  $5.61 //  $13.44 // 
4425 //  FIFA 2002 //  $4.52 //  $6.95 //  $18.08 // 
20104 //  FIFA 2002 World Cup //  $8.18 //  $12.33 //  $26.05 // 
4426 //  FIFA 2003 //  $3.97 //  $7.49 //  $7.67 // 
4427 //  FIFA 2004 //  $5.24 //  $5.35 //  $7.92 // 
4428 //  FIFA 2005 //  $10.05 //  $18.89 //  $25.60 // 
4429 //  FIFA 96 //  $6.00 //  $11.16 //  $29.51 // 
38437 //  FIFA 96 [Long Box] //  $12.75 //  $19.10 //  $109.99 // 
4430 //  FIFA 99 //  $4.24 //  $6.64 //  $17.85 // 
4431 //  FIFA Road to World Cup 98 //  $8.69 //  $14.57 //  $27.99 // 
18642 //  FIFA Soccer 97 //  $6.03 //  $8.15 //  $34.99 // 
12731 //  Fade to Black //  $4.75 //  $8.51 //  $36.80 // 
38436 //  Fade to Black [Long Box] //  $19.99 //  $20.50 //  $79.96 // 
12624 //  Family Card Games Fun Pack //  $3.06 //  $3.72 //  $5.06 // 
12623 //  Family Feud //  $5.52 //  $5.67 //  $14.85 // 
12622 //  Family Game Pack //  $4.79 //  $4.99 //  $14.99 // 
4419 //  Fantastic 4 //  $8.65 //  $14.81 //  $81.12 // 
4420 //  Fatal Fury Wild Ambition //  $19.26 //  $28.00 //  $65.74 // 
4421 //  Fear Effect //  $9.03 //  $20.00 //  $59.95 // 
4422 //  Fear Effect 2 Retro Helix //  $21.39 //  $34.47 //  $84.99 // 
12625 //  Felony 11-79 //  $5.94 //  $12.83 //  $46.41 // 
4432 //  Fighter Maker //  $6.63 //  $11.26 //  $13.25 // 
4433 //  Fighting Force //  $7.96 //  $11.59 //  $34.02 // 
4434 //  Fighting Force 2 //  $6.08 //  $9.12 //  $29.89 // 
37631 //  Fighting Force [Greatest Hits] //  $8.99 //  $12.02 //  $30.89 // 
4435 //  Final Doom //  $16.99 //  $35.00 //  $107.71 // 
4438 //  Final Fantasy Anthology //  $7.18 //  $13.46 //  $15.15 // 
37635 //  Final Fantasy Anthology [Greatest Hits] //  $7.99 //  $10.45 //  $12.48 // 
4439 //  Final Fantasy Chronicles //  $8.48 //  $17.16 //  $19.99 // 
37636 //  Final Fantasy Chronicles [Greatest Hits] //  $11.24 //  $13.78 //  $15.40 // 
4437 //  Final Fantasy IX //  $6.52 //  $12.12 //  $34.43 // 
37634 //  Final Fantasy IX [Greatest Hits] //  $7.32 //  $10.56 //  $15.77 // 
4440 //  Final Fantasy Origins //  $6.95 //  $10.71 //  $14.68 // 
37637 //  Final Fantasy Origins [Greatest Hits] //  $10.42 //  $11.67 //  $12.83 // 
4441 //  Final Fantasy Tactics //  $11.55 //  $22.95 //  $58.45 // 
37638 //  Final Fantasy Tactics [Greatest Hits] //  $11.00 //  $17.63 //  $45.51 // 
4442 //  Final Fantasy VII //  $12.55 //  $24.99 //  $124.04 // 
37632 //  Final Fantasy VII [Greatest Hits] //  $8.77 //  $20.22 //  $81.78 // 
4436 //  Final Fantasy VIII //  $8.20 //  $14.97 //  $75.00 // 
37633 //  Final Fantasy VIII [Greatest Hits] //  $5.45 //  $10.87 //  $32.73 // 
12626 //  Final Round //  $2.99 //  $6.20 //  $6.95 // 
4443 //  "Fishermans Bait" //  $5.87 //  $5.97 //  $14.99 // 
4445 //  Floating Runner Quest for the 7 Crystals //  $10.93 //  $25.00 //  $49.23 // 
12628 //  Ford Racing //  $2.25 //  $3.51 //  $7.50 // 
12627 //  Ford Truck Mania //  $3.48 //  $4.14 //  $9.05 // 
14144 //  Formula 1 //  $4.21 //  $6.32 //  $17.67 // 
20098 //  Formula 1 98 //  $4.18 //  $4.98 //  $13.97 // 
15616 //  Formula 1 Championship Edition //  $3.26 //  $6.61 //  $13.04 // 
49714 //  Formula 1 [Greatest Hits] //  $3.53 //  $5.29 //  $13.75 // 
35857 //  Formula One 99 //  $3.99 //  $8.57 //  $13.25 // 
12630 //  Forsaken //  $3.94 //  $6.50 //  $19.29 // 
4446 //  Fox Hunt //  $53.20 //  $146.03 //  $369.06 // 
12730 //  Fox Sports Golf 99 //  $2.66 //  $3.29 //  $8.57 // 
12729 //  Fox Sports Soccer 99 //  $2.48 //  $6.47 //  $15.95 // 
18599 //  Frank Thomas Big Hurt Baseball //  $5.15 //  $7.47 //  $21.96 // 
38439 //  Frank Thomas Big Hurt Baseball [Long Box] //  $5.99 //  $8.99 //  $23.37 // 
16203 //  "Freestyle Boardin 99" //  $2.41 //  $5.40 //  $14.60 // 
4447 //  Freestyle Motorcross McGrath vs. Pastrana //  $2.83 //  $4.72 //  $17.94 // 
4448 //  Frogger //  $5.19 //  $7.56 //  $22.76 // 
4449 //  "Frogger 2 Swampys Revenge" //  $5.54 //  $8.28 //  $19.26 // 
37640 //  "Frogger 2 Swampys Revenge [Greatest Hits]" //  $4.85 //  $7.02 //  $17.74 // 
37639 //  Frogger [Greatest Hits] //  $4.66 //  $8.47 //  $33.94 // 
4450 //  Front Mission 3 //  $10.89 //  $22.49 //  $62.99 // 
4451 //  Future Cop LAPD //  $9.36 //  $15.00 //  $26.94 // 
4452 //  G Darius //  $24.96 //  $41.99 //  $88.58 // 
12631 //  G-Police //  $5.02 //  $8.59 //  $21.99 // 
12632 //  G-Police Weapons of Justice //  $5.72 //  $8.65 //  $25.24 // 
4453 //  Galaga Destination Earth //  $5.16 //  $9.47 //  $20.66 // 
4454 //  Galerians //  $18.59 //  $28.99 //  $72.14 // 
4455 //  Gallop Racer //  $8.35 //  $11.71 //  $31.54 // 
4456 //  Gameshark //  $13.64 //  $21.25 //  $36.16 // 
53706 //  Gameshark Lite //  $11.96 //  $12.99 //  $33.77 // 
4457 //  Gauntlet Legends //  $9.05 //  $15.04 //  $41.50 // 
4458 //  Gekido Urban Fighters //  $12.30 //  $26.38 //  $33.30 // 
12633 //  Gekioh Shooting King //  $19.73 //  $39.78 //  $56.00 // 
4459 //  Geom Cube //  $5.75 //  $7.44 //  $22.57 // 
38440 //  Geom Cube [Long Box] //  $10.24 //  $14.56 //  $40.96 // 
4460 //  Gex //  $7.86 //  $11.09 //  $104.04 // 
4461 //  Gex 3: Deep Cover Gecko //  $6.69 //  $12.00 //  $39.38 // 
4462 //  Gex Enter the Gecko //  $9.45 //  $16.99 //  $48.41 // 
38441 //  Gex [Long Box] //  $17.87 //  $22.43 //  $58.42 // 
4463 //  Ghost in the Shell //  $25.00 //  $59.95 //  $112.04 // 
4464 //  Glover //  $7.98 //  $11.61 //  $21.39 // 
38442 //  Goal Storm //  $8.67 //  $13.00 //  $79.09 // 
4465 //  "Goal Storm 97" //  $13.33 //  $30.87 //  $39.70 // 
4466 //  Gold and Glory The Road to El Dorado //  $5.49 //  $8.64 //  $20.79 // 
12635 //  Golden Nugget //  $3.28 //  $3.61 //  $18.90 // 
4467 //  Golden Tee Golf //  $9.49 //  $10.97 //  $24.74 // 
4468 //  Gran Turismo //  $4.72 //  $9.62 //  $20.52 // 
4469 //  Gran Turismo 2 //  $4.81 //  $9.99 //  $40.83 // 
37642 //  Gran Turismo 2 [Greatest Hits] //  $4.49 //  $9.27 //  $25.43 // 
37641 //  Gran Turismo [Greatest Hits] //  $4.97 //  $7.59 //  $30.00 // 
35759 //  Grand Slam //  $5.54 //  $5.54 //  $20.13 // 
12636 //  Grand Theft Auto //  $6.65 //  $12.23 //  $27.47 // 
63128 //  "Grand Theft Auto (GTA) [Collectors Edition]" //   //   //   // 
4470 //  Grand Theft Auto 2 //  $5.94 //  $7.30 //  $24.85 // 
63127 //  "Grand Theft Auto 2 [Collectors Edition]" //  $15.00 //  $15.00 //  $109.00 // 
37644 //  Grand Theft Auto 2 [Greatest Hits] //  $1.43 //  $9.96 //  $17.99 // 
4471 //  "Grand Theft Auto Collectors Edition" //  $9.78 //  $25.35 //  $59.98 // 
4472 //  "Grand Theft Auto Directors Cut" //  $10.41 //  $15.62 //  $154.41 // 
12637 //  Grand Theft Auto Mission Pack #1 London //  $6.00 //  $9.75 //  $25.96 // 
63126 //  "Grand Theft Auto Mission Pack #1: London 1969 [Collectors Edition]" //  $4.00 //  $6.00 //  $15.60 // 
37643 //  Grand Theft Auto [Greatest Hits] //  $6.99 //  $8.81 //  $24.95 // 
4473 //  Grandia //  $29.82 //  $44.09 //  $128.17 // 
9061 //  Granstream Saga //  $7.97 //  $15.34 //  $38.97 // 
58011 //  Gray Dual Analog Controller //  $41.57 //  $46.32 //  $110.21 // 
10395 //  Gray Dual Shock Controller //  $11.50 //  $17.25 //  $46.00 // 
12638 //  Grid Runner //  $3.94 //  $6.37 //  $19.95 // 
12639 //  Grind Session //  $4.26 //  $7.95 //  $18.05 // 
12640 //  Grudge Warriors //  $3.49 //  $5.89 //  $12.68 // 
4475 //  "Guardians Crusade" //  $13.76 //  $28.82 //  $60.21 // 
4476 //  Gubble //  $3.85 //  $4.99 //  $8.64 // 
12641 //  Guilty Gear //  $23.00 //  $46.62 //  $126.11 // 
4477 //  Gundam Battle Assault //  $10.06 //  $16.01 //  $56.75 // 
4478 //  Gundam Battle Assault 2 //  $10.00 //  $19.99 //  $51.57 // 
4479 //  Gunfighter The Legend of Jesse James //  $5.06 //  $6.69 //  $10.00 // 
32531 //  "Gunners Heaven [Japan]" //  $25.42 //  $45.32 //   // 
4480 //  Gunship //  $4.65 //  $7.36 //  $39.99 // 
38443 //  Gunship [Long Box] //  $5.88 //  $12.10 //  $23.52 // 
4483 //  HBO Boxing //  $4.66 //  $4.78 //  $9.17 // 
18597 //  "HardBall 99" //  $3.80 //  $4.97 //  $11.55 // 
18496 //  HardBall 5 //  $3.70 //  $6.07 //  $14.81 // 
38444 //  HardBall 5 [Long Box] //  $7.80 //  $11.10 //  $31.20 // 
4481 //  Harry Potter Chamber of Secrets //  $6.61 //  $8.94 //  $29.99 // 
4482 //  Harry Potter Sorcerers Stone //  $4.26 //  $9.90 //  $33.00 // 
49715 //  Harry Potter Sorcerers Stone [Greatest Hits] //  $4.63 //  $7.52 //  $18.52 // 
12642 //  Harvest Moon Back to Nature //  $18.42 //  $30.50 //  $95.00 // 
4484 //  Heart of Darkness //  $13.55 //  $25.27 //  $87.73 // 
4485 //  Hellboy Asylum Seeker //  $13.00 //  $17.23 //  $34.00 // 
10586 //  Hello Kitty Cube Frenzy //  $4.31 //  $6.93 //  $15.00 // 
13702 //  "Hercs Adventures" //  $49.96 //  $85.67 //  $169.47 // 
4486 //  Hercules //  $12.25 //  $20.25 //  $46.24 // 
12643 //  Hexen //  $9.31 //  $17.80 //  $32.20 // 
12644 //  Hi Octane //  $7.44 //  $13.53 //  $31.21 // 
38445 //  Hi Octane [Long Box] //  $10.68 //  $14.57 //  $42.72 // 
12645 //  High Heat Baseball 2000 //  $3.99 //  $4.69 //  $7.99 // 
12646 //  High Heat Baseball 2002 //  $3.02 //  $4.82 //  $11.77 // 
12647 //  Hogs of War //  $23.19 //  $44.27 //  $90.66 // 
4487 //  Hooters Road Trip //  $4.57 //  $9.70 //  $16.95 // 
11947 //  Hoshigami Ruining Blue Earth //  $18.16 //  $37.94 //  $83.27 // 
4488 //  Hot Shots Golf //  $5.50 //  $8.55 //  $17.11 // 
4489 //  Hot Shots Golf 2 //  $6.38 //  $9.42 //  $25.07 // 
14562 //  Hot Wheels Extreme Racing //  $5.45 //  $8.59 //  $22.36 // 
4490 //  Hot Wheels Turbo Racing //  $6.69 //  $11.29 //  $44.42 // 
49716 //  Hot Wheels Turbo Racing [Greatest Hits] //  $46.24 //  $49.99 //  $184.96 // 
14304 //  Hugo The Evil Mirror //  $5.95 //  $7.99 //  $21.02 // 
4491 //  Hydro Thunder //  $9.84 //  $14.80 //  $39.00 // 
12648 //  IHRA Drag Racing //  $2.84 //  $4.61 //  $6.55 // 
4501 //  ISS Pro 98 //  $33.48 //  $50.15 //  $63.84 // 
4502 //  ISS Pro Evolution //  $40.89 //  $120.00 //  $124.95 // 
9139 //  Impact Racing //  $5.41 //  $16.11 //  $25.71 // 
4492 //  In Cold Blood //  $5.64 //  $27.51 //  $29.99 // 
4493 //  In the Hunt //  $45.00 //  $117.50 //  $198.50 // 
38446 //  In the Hunt [Long Box] //  $55.00 //  $86.26 //  $239.82 // 
4494 //  Incredible Crisis //  $14.99 //  $25.96 //  $49.53 // 
4495 //  Incredible Hulk The Pantheon Saga //  $5.85 //  $10.31 //  $30.24 // 
12649 //  Independence Day //  $4.68 //  $5.62 //  $18.11 // 
4496 //  Inspector Gadget //  $3.65 //  $5.92 //  $14.13 // 
4497 //  Intelligent Qube //  $24.45 //  $35.17 //  $109.21 // 
65601 //  Interactive CD Sampler Disk Volume 4 //   //   //   // 
67651 //  Interactive CD Sampler Disk Volume 5 //  $7.33 //  $10.99 //  $28.57 // 
58232 //  Interactive Sampler CD Vol 6 //   //   //   // 
66671 //  Interactive Sampler CD Vol 7 //   //   //   // 
12652 //  International Track & Field //  $5.18 //  $7.77 //  $13.54 // 
38447 //  International Track & Field [Long Box] //  $6.50 //  $9.75 //  $25.38 // 
12651 //  International Track and Field 2000 //  $3.97 //  $5.21 //  $12.90 // 
12650 //  Interplay Sports Baseball 2000 //  $4.00 //  $5.64 //  $19.99 // 
4498 //  Inuyasha A Feudal Fairy Tale //  $9.68 //  $13.49 //  $24.50 // 
12653 //  Invasion from Beyond //  $4.00 //  $6.79 //  $12.93 // 
4500 //  Iron Man X-O Manowar in Heavy Metal //  $9.70 //  $11.75 //  $47.04 // 
12654 //  Iron Soldier 3 //  $8.00 //  $14.71 //  $22.75 // 
12655 //  Irritating Stick //  $10.40 //  $20.25 //  $28.50 // 
12906 //  Italian Job //  $3.26 //  $4.53 //  $7.87 // 
4503 //  "Jackie Chans Stunt Master" //  $22.54 //  $49.97 //  $49.99 // 
4504 //  Jade Cocoon Story of the Tamamayu //  $19.89 //  $35.00 //  $91.85 // 
4505 //  Jarret and Labonte Stock Car Racing //  $2.49 //  $3.20 //  $8.00 // 
4506 //  Jeopardy //  $3.26 //  $4.41 //  $12.90 // 
4507 //  Jeopardy 2nd Edition //  $3.05 //  $3.57 //  $8.49 // 
12657 //  Jeremy McGrath Supercross 2000 //  $3.42 //  $5.00 //  $9.09 // 
12656 //  Jeremy McGrath Supercross 98 //  $3.24 //  $3.29 //  $9.99 // 
49717 //  Jeremy McGrath Supercross 98 [Greatest Hits] //  $1.35 //  $2.03 //  $5.24 // 
4508 //  Jersey Devil //  $20.21 //  $31.00 //  $121.19 // 
12732 //  Jet Moto //  $4.32 //  $7.68 //  $19.97 // 
12733 //  Jet Moto 2 //  $4.24 //  $5.90 //  $17.99 // 
45710 //  Jet Moto 2 [Greatest Hits] //  $4.01 //  $7.15 //  $26.99 // 
4509 //  Jet Moto 3 //  $5.55 //  $9.41 //  $34.52 // 
49718 //  Jet Moto [Greatest Hits] //  $4.49 //  $7.50 //  $17.96 // 
4510 //  Jigsaw Madness //  $3.64 //  $5.05 //  $6.98 // 
16386 //  "Jimmy Johnsons VR Football 98" //  $1.86 //  $6.50 //  $7.44 // 
14584 //  "Jimmy Whites 2 Cueball" //  $2.40 //  $2.55 //  $5.82 // 
4511 //  "JoJos Bizarre Adventure" //  $111.50 //  $196.72 //  $239.40 // 
12734 //  Johnny Bazookatone //  $7.95 //  $15.50 //  $35.00 // 
38448 //  Johnny Bazookatone [Long Box] //  $17.16 //  $23.50 //  $68.65 // 
12735 //  Judge Dredd //  $5.36 //  $8.11 //  $19.93 // 
10587 //  Juggernaut //  $15.99 //  $43.82 //  $65.00 // 
4515 //  JumpStart Wildlife Safari //  $3.54 //  $5.98 //  $14.00 // 
4512 //  Jumping Flash //  $22.72 //  $37.50 //  $79.94 // 
4513 //  Jumping Flash 2 //  $14.05 //  $24.48 //  $42.78 // 
38449 //  Jumping Flash [Long Box] //  $29.32 //  $43.00 //  $117.29 // 
4516 //  Jungle Book Rhythm n Groove //  $4.60 //  $6.97 //  $19.87 // 
4517 //  Jupiter Strike //  $6.38 //  $11.68 //  $31.70 // 
38450 //  Jupiter Strike [Long Box] //  $8.62 //  $12.87 //  $34.17 // 
13705 //  K-1 Grand Prix //  $4.94 //  $12.99 //  $29.99 // 
12736 //  K-1 Revenge //  $4.87 //  $7.72 //  $12.50 // 
12737 //  K-1 the Arena Fighters //  $5.38 //  $5.61 //  $26.14 // 
67366 //  K9.5: Live in Airedale //   //   //   // 
67364 //  K9.5: We Are the Dogs //   //   //   // 
67365 //  K9.5: Web Tunes //   //   //   // 
4518 //  Kagero Deception II //  $14.62 //  $24.35 //  $48.82 // 
4520 //  Kartia Word of Fate //  $15.01 //  $45.00 //  $123.33 // 
4521 //  Kensei Sacred Fist //  $16.49 //  $29.81 //  $101.89 // 
12738 //  Kickboxing //  $3.08 //  $5.18 //  $7.31 // 
12739 //  Kileak the DNA Imperative //  $5.01 //  $12.98 //  $20.01 // 
12740 //  Killer Loop //  $3.00 //  $5.61 //  $11.58 // 
12741 //  Killing Zone //  $6.65 //  $12.08 //  $18.99 // 
10745 //  King of Fighters 95 //  $11.96 //  $23.23 //  $84.99 // 
4523 //  King of Fighters 99 //  $7.85 //  $13.66 //  $29.28 // 
4524 //  "Kings Field" //  $18.99 //  $40.00 //  $104.00 // 
4525 //  "Kings Field 2" //  $18.99 //  $31.80 //  $84.90 // 
38451 //  "Kings Field [Long Box]" //  $31.46 //  $44.96 //  $159.98 // 
4526 //  "Kingsleys Adventures" //  $19.99 //  $29.95 //  $63.75 // 
4527 //  Kiss Pinball //  $4.10 //  $6.15 //  $9.89 // 
12742 //  Klonoa Door to Phantomile //  $88.04 //  $179.99 //  $362.17 // 
12743 //  Knockout Kings //  $3.90 //  $4.33 //  $15.92 // 
12744 //  Knockout Kings 2000 //  $3.85 //  $4.22 //  $19.23 // 
4528 //  Knockout Kings 2001 //  $3.51 //  $4.96 //  $13.16 // 
63100 //  Kokumeikan Trap Simulation Game //   //   //   // 
12745 //  Konami Arcade Classics //  $21.55 //  $31.29 //  $65.69 // 
7370 //  Koudelka //  $48.83 //  $95.00 //  $199.00 // 
12746 //  Krazy Ivan //  $7.76 //  $10.36 //  $46.77 // 
38452 //  Krazy Ivan [Long Box] //  $10.17 //  $14.89 //  $117.00 // 
4529 //  "Kurt Warners Arena Football Unleashed" //  $5.09 //  $7.99 //  $16.73 // 
4537 //  LEGO Island 2 //  $7.57 //  $12.99 //  $24.99 // 
10454 //  LEGO Racers //  $6.99 //  $10.99 //  $20.90 // 
4538 //  LEGO Rock Raiders //  $6.96 //  $14.12 //  $26.12 // 
33012 //  LSD: Dream Emulator [Japan] //  $202.51 //  $202.51 //   // 
4530 //  Land Before Time Big Water Adventure //  $4.47 //  $6.71 //  $10.50 // 
4531 //  Land Before Time Great Valley Racing Adventure //  $4.54 //  $4.85 //  $8.25 // 
4532 //  Land Before Time Return to the Great Valley //  $4.05 //  $6.05 //  $12.70 // 
12747 //  Largo Winch //  $3.29 //  $4.17 //  $6.95 // 
12748 //  League of Pain //  $3.89 //  $7.38 //  $11.37 // 
14578 //  "Legacy of Kain Collectors Edition" //  $12.48 //  $17.43 //  $37.77 // 
4533 //  Legacy of Kain Soul Reaver //  $9.98 //  $17.99 //  $54.74 // 
37645 //  Legacy of Kain Soul Reaver [Greatest Hits] //  $9.85 //  $14.77 //  $39.99 // 
4534 //  Legend of Dragoon //  $12.04 //  $34.28 //  $67.15 // 
37684 //  Legend of Dragoon [Greatest Hits] //  $10.46 //  $24.62 //  $64.40 // 
4535 //  Legend of Legaia //  $22.99 //  $35.50 //  $133.30 // 
4536 //  Legend of Mana //  $22.97 //  $47.73 //  $99.99 // 
4539 //  Lemmings 3D //  $9.05 //  $13.35 //  $100.01 // 
38453 //  Lemmings 3D [Long Box] //  $12.00 //  $15.87 //  $299.99 // 
12749 //  Lemmings and Oh No More Lemmings //  $7.13 //  $11.48 //  $45.05 // 
4540 //  Lethal Enforcers 1 and 2 //  $17.67 //  $36.49 //  $50.06 // 
59567 //  Lightspan Adventures //   //   //   // 
4541 //  Lilo and Stitch //  $5.89 //  $8.87 //  $23.84 // 
4827 //  Little Mermaid II //  $7.18 //  $10.75 //  $30.00 // 
