2888 //  007 James Bond //  $7.06 //  $18.50 //  $148.50 // 
13582 //  Pinocchio //  $7.40 //  $37.00 //  $38.56 // 
13573 //  Pipe Dream //  $6.01 //  $8.08 //  $31.38 // 
13584 //  Pit-Fighter //  $6.49 //  $12.50 //  $34.99 // 
13585 //  Play Action Football //  $3.38 //  $8.00 //  $19.99 // 
13587 //  Pocahontas //  $5.92 //  $28.68 //  $30.59 // 
2979 //  Pokemon Blue //  $18.73 //  $85.00 //  $905.09 // 
2985 //  Pokemon Red //  $21.52 //  $80.13 //  $879.42 // 
2988 //  Pokemon Yellow //  $21.05 //  $64.96 //  $301.41 // 
13589 //  Popeye 2 //  $16.95 //  $57.57 //  $147.23 // 
36675 //  Power Mission //  $8.68 //  $30.99 //  $38.05 // 
21126 //  Power Racer //  $8.75 //  $47.50 //  $74.21 // 
2994 //  Power Rangers The Movie //  $12.21 //  $42.72 //  $295.02 // 
13593 //  Prehistorik Man //  $19.99 //  $69.95 //  $97.48 // 
13594 //  Primal Rage //  $8.55 //  $17.50 //  $67.27 // 
34961 //  Prince of Persia //  $11.98 //  $33.06 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $13.22 //  $39.26 //  $90.30 // 
13599 //  Pyramids of Ra //  $14.02 //  $55.00 //  $84.97 // 
13600 //  Q Billion //  $4.65 //  $16.29 //  $34.42 // 
14863 //  Q*bert //  $8.76 //  $17.49 //  $66.35 // 
3001 //  Qix //  $6.49 //  $11.46 //  $28.90 // 
13601 //  Quarth //  $7.49 //  $19.99 //  $46.56 // 
13602 //  R-Type //  $11.99 //  $30.48 //  $112.51 // 
13603 //  Race Days //  $7.77 //  $18.97 //  $43.63 // 
13604 //  Race Drivin //  $6.78 //  $15.24 //  $62.86 // 
13605 //  Radar Mission //  $5.25 //  $22.57 //  $43.46 // 
13606 //  Raging Fighter //  $6.03 //  $28.85 //  $70.52 // 
3008 //  Rampart //  $18.49 //  $124.99 //  $311.39 // 
13478 //  Real Ghostbusters //  $16.96 //  $172.06 //  $322.62 // 
40544 //  Red Game Boy Pocket //  $33.33 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $7.35 //  $25.48 //  $125.87 // 
13610 //  Ren & Stimpy Veediots //  $5.41 //  $20.56 //  $96.00 // 
13611 //  Rescue of Princess Blobette //  $9.47 //  $39.13 //  $90.00 // 
3013 //  Revenge of the Gator //  $6.22 //  $20.89 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $5.95 //  $35.92 //  $45.00 // 
13085 //  Ring Rage //  $7.15 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $10.75 //  $33.31 //  $39.13 // 
13182 //  Robin Hood Prince of Thieves //  $7.45 //  $35.43 //  $114.50 // 
3017 //  RoboCop //  $8.47 //  $25.08 //  $64.86 // 
13616 //  RoboCop 2 //  $11.78 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $20.15 //  $73.72 //  $169.58 // 
13619 //  "Roger Clemens MVP Baseball" //  $3.98 //  $12.43 //  $37.55 // 
13621 //  "Rolans Curse" //  $21.94 //  $124.59 //  $286.77 // 
13620 //  "Rolans Curse 2" //  $65.76 //  $225.00 //  $225.00 // 
13626 //  Samurai Shodown //  $15.50 //  $79.27 //  $300.00 // 
21129 //  SeaQuest DSV //  $9.92 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $11.06 //  $68.68 //  $99.34 // 
45784 //  Shanghai //  $5.47 //  $10.03 //  $22.81 // 
13630 //  Shaq Fu //  $42.00 //  $129.97 //  $372.64 // 
13631 //  Side Pocket //  $5.47 //  $12.73 //  $30.03 // 
45735 //  Silver Game Boy Pocket //  $30.00 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $41.00 //  $143.57 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.08 //  $99.38 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $4.01 //  $28.67 //  $100.00 // 
3040 //  Small Soldiers //  $7.53 //  $25.80 //  $59.35 // 
13635 //  Sneaky Snakes //  $10.69 //  $47.27 //  $86.13 // 
13636 //  Snoopy Magic Show //  $6.79 //  $28.83 //  $65.94 // 
13637 //  Snow Brothers //  $42.38 //  $162.50 //  $360.88 // 
20086 //  Soccer Mania //  $5.39 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $8.00 //  $31.00 //  $73.23 // 
13639 //  Solitaire Fun Pak //  $4.91 //  $10.22 //  $25.28 // 
13640 //  "Solomons Club" //  $11.31 //  $28.04 //  $95.87 // 
34639 //  Space Invaders //  $8.00 //  $19.95 //  $55.39 // 
13645 //  "Spankys Quest" //  $15.76 //  $121.20 //  $278.07 // 
13646 //  Speedball 2 //  $9.19 //  $20.69 //  $49.50 // 
13647 //  Speedy Gonzales //  $9.93 //  $28.62 //  $65.82 // 
13648 //  Spiderman 3 //  $12.98 //  $67.00 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $9.45 //  $89.99 //  $196.67 // 
21125 //  Spiritual Warfare //  $19.95 //  $50.16 //  $161.73 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $3.83 //  $12.99 //  $32.55 // 
13650 //  Sports Illustrated Golf Classic //  $3.33 //  $13.97 //  $20.66 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $3.82 //  $168.74 //  $267.48 // 
13652 //  Spot the Cool Adventure //  $5.73 //  $47.50 //  $55.11 // 
13653 //  Spot the Video Game //  $5.41 //  $16.47 //  $49.30 // 
13654 //  "Spuds Adventure" //  $203.24 //  $1881.30 //  $3500.00 // 
21157 //  Spy vs. Spy //  $9.83 //  $42.49 //  $230.00 // 
13656 //  Square Deal //  $6.48 //  $18.80 //  $52.55 // 
13657 //  Star Trek 25th Anniversary //  $8.43 //  $29.48 //  $31.47 // 
10443 //  Star Trek Generations Beyond the Nexus //  $7.97 //  $34.78 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $5.23 //  $17.46 //  $39.99 // 
3050 //  Star Wars //  $7.29 //  $27.79 //  $100.37 // 
3051 //  Star Wars The Empire Strikes Back //  $8.47 //  $30.00 //  $56.27 // 
60615 //  Star Wars [Classic Edition] //   //   //   // 
66745 //  "Star Wars [Players Choice]" //  $8.00 //  $23.99 //  $55.18 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $7.99 //  $25.00 //  $63.00 // 
13661 //  Stop that Roach //  $26.15 //  $275.14 //  $440.00 // 
3056 //  Street Fighter II //  $14.22 //  $27.50 //  $125.21 // 
13662 //  Street Racer //  $5.33 //  $18.60 //  $76.51 // 
13663 //  Sumo Fighter //  $112.48 //  $1239.70 //  $1526.01 // 
13664 //  Super Battletank //  $4.01 //  $17.08 //  $44.99 // 
13665 //  Super Black Bass //  $14.10 //  $55.44 //  $127.50 // 
45806 //  Super Breakout //  $6.01 //  $12.00 //  $50.00 // 
13666 //  Super Chase HQ //  $10.49 //  $89.99 //  $105.48 // 
13667 //  Super Hunchback //  $7.00 //  $33.63 //  $77.35 // 
3059 //  Super Mario Land //  $7.65 //  $23.09 //  $386.55 // 
3060 //  Super Mario Land 2 //  $11.01 //  $34.99 //  $258.88 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $9.99 //  $77.17 //  $177.49 // 
13668 //  Super Off Road //  $5.83 //  $19.75 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $5.01 //  $14.34 //  $34.95 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $3.90 //  $15.01 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $8.38 //  $35.73 //  $72.00 // 
13669 //  Superman //  $8.24 //  $39.77 //  $79.99 // 
13179 //  Swamp Thing //  $30.67 //  $110.19 //  $204.99 // 
13670 //  Sword of Hope //  $21.77 //  $94.67 //  $97.33 // 
13671 //  Sword of Hope II //  $40.00 //  $138.97 //  $222.39 // 
13672 //  T2 The Arcade Game //  $6.46 //  $21.54 //  $67.99 // 
13674 //  Tail Gator //  $45.53 //  $185.47 //  $387.06 // 
13342 //  TaleSpin //  $9.98 //  $41.89 //  $96.25 // 
3062 //  Tamagotchi //  $6.75 //  $13.46 //  $30.00 // 
13675 //  Tarzan Lord of the Jungle //  $9.33 //  $37.62 //  $68.42 // 
13676 //  Tasmania Story //  $10.00 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $4.61 //  $24.24 //  $125.00 // 
20125 //  Taz-Mania //  $7.02 //  $19.51 //  $67.38 // 
3067 //  Tecmo Bowl //  $6.98 //  $17.50 //  $39.74 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $9.99 //  $36.86 //  $363.64 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $12.17 //  $81.00 //  $107.63 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $32.53 //  $222.56 //  $350.00 // 
16083 //  Tennis //  $4.76 //  $17.60 //  $41.00 // 
66753 //  "Tennis [Players Choice]" //   //   //   // 
9952 //  Terminator 2 Judgment Day //  $5.14 //  $18.49 //  $37.44 // 
13679 //  Tesserae //  $5.87 //  $11.88 //  $38.74 // 
3073 //  Tetris //  $7.79 //  $15.00 //  $225.77 // 
9965 //  Tetris 2 //  $5.12 //  $14.17 //  $32.64 // 
3074 //  Tetris Attack //  $4.94 //  $14.34 //  $45.00 // 
13460 //  Tetris Blast //  $6.65 //  $12.50 //  $38.16 // 
3076 //  Tetris Plus //  $4.58 //  $11.25 //  $28.44 // 
66739 //  "Tetris [Players Choice]" //   //   //   // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $7.99 //  $48.95 //  $203.91 // 
13467 //  The Fidgetts //  $8.80 //  $28.04 //  $80.00 // 
13468 //  The Flash //  $14.02 //  $63.23 //  $108.78 // 
3080 //  The Humans //  $7.54 //  $27.14 //  $113.42 // 
3081 //  The Jetsons Robot Panic //  $31.62 //  $231.96 //  $437.00 // 
3082 //  The Jungle Book //  $3.77 //  $17.25 //  $46.40 // 
14392 //  The Lion King //  $6.98 //  $29.03 //  $69.63 // 
13477 //  The Punisher //  $12.91 //  $91.58 //  $210.03 // 
21156 //  The Rugrats Movie //  $3.90 //  $11.00 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $21.45 //  $169.27 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $7.99 //  $27.76 //  $65.17 // 
11971 //  The Smurfs //  $6.96 //  $26.28 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $6.29 //  $32.39 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $5.50 //  $16.48 //  $118.80 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $6.95 //  $44.99 //  $46.67 // 
34783 //  Titus the Fox //  $31.14 //  $199.99 //  $316.00 // 
35455 //  Tom and Jerry //  $6.32 //  $23.97 //  $55.13 // 
13485 //  Tom and Jerry Frantic Antics //  $6.45 //  $25.74 //  $99.00 // 
13180 //  Top Gun Guts to Glory //  $8.16 //  $39.12 //  $39.12 // 
13486 //  Top Rank Tennis //  $6.30 //  $17.00 //  $31.88 // 
13487 //  Torpedo Range //  $6.40 //  $35.13 //  $55.44 // 
13488 //  Total Carnage //  $20.81 //  $158.15 //  $176.86 // 
13491 //  Toxic Crusaders //  $175.00 //  $299.02 //  $850.45 // 
3104 //  Toy Story //  $5.87 //  $15.61 //  $54.99 // 
31327 //  Track & Field //  $5.83 //  $18.47 //  $33.72 // 
13493 //  Track Meet //  $8.90 //  $12.61 //  $110.00 // 
13494 //  Trax //  $21.03 //  $53.92 //  $160.97 // 
13497 //  True Lies //  $9.12 //  $37.66 //  $100.01 // 
13498 //  Tumble Pop //  $34.60 //  $130.00 //  $132.18 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $3.65 //  $14.48 //  $36.48 // 
13086 //  Turok Battle of the Bionosaurs //  $8.15 //  $34.99 //  $61.88 // 
13500 //  Turrican //  $12.90 //  $60.98 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $17.99 //  $56.58 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $30.04 //  $149.00 //  $263.42 // 
13506 //  Ultra Golf //  $3.97 //  $17.70 //  $28.85 // 
13507 //  Universal Soldier //  $27.51 //  $128.57 //  $225.00 // 
3111 //  Urban Strike //  $6.82 //  $19.83 //  $73.13 // 
13509 //  Vegas Stakes //  $5.08 //  $12.61 //  $22.15 // 
13510 //  WCW The Main Event //  $24.99 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $4.48 //  $20.87 //  $74.99 // 
13513 //  WWF Raw //  $6.05 //  $13.51 //  $29.50 // 
13514 //  WWF Superstars //  $6.95 //  $20.60 //  $55.51 // 
13515 //  WWF Superstars 2 //  $5.98 //  $27.24 //  $39.41 // 
13517 //  WWF Warzone //  $4.99 //  $12.55 //  $42.47 // 
3117 //  Wario Blast //  $9.96 //  $40.39 //  $98.70 // 
21158 //  Wario Land II //  $14.69 //  $42.00 //  $163.21 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $14.49 //  $52.82 //  $186.57 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $3.20 //  $13.55 //  $26.10 // 
66754 //  "Wave Race [Players Choice]" //   //   //   // 
13518 //  "Waynes World" //  $23.98 //  $89.99 //  $206.98 // 
13519 //  "Were Back A Dinosaur Story" //  $5.58 //  $50.68 //  $214.38 // 
3124 //  Wheel of Fortune //  $4.28 //  $10.54 //  $19.34 // 
7498 //  Who Framed Roger Rabbit //  $9.47 //  $49.99 //  $56.80 // 
13522 //  WildSnake //  $4.98 //  $24.99 //  $51.25 // 
20079 //  Wordtris //  $5.72 //  $14.31 //  $25.95 // 
3129 //  Wordzap //  $8.04 //  $29.99 //  $71.54 // 
13523 //  World Bowling //  $4.62 //  $15.61 //  $36.64 // 
21127 //  World Circuit Series //  $7.22 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.55 //  $15.93 //  $38.69 // 
13681 //  World Heroes 2 Jet //  $14.44 //  $69.99 //  $130.00 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $4.24 //  $15.68 //  $36.05 // 
13682 //  Xenon 2 //  $26.44 //  $65.00 //  $149.50 // 
16872 //  Yellow Game Boy Pocket //  $18.33 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $11.52 //  $40.39 //  $99.95 // 
3138 //  Yoshi //  $7.11 //  $17.48 //  $51.10 // 
3139 //  "Yoshis Cookie" //  $6.32 //  $19.35 //  $110.50 // 
16123 //  "Zelda Links Awakening" //  $21.44 //  $97.95 //  $299.16 // 
66737 //  "Zelda Links Awakening [Players Choice]" //   //   //   // 
13687 //  Zen Intergalactic Ninja //  $39.27 //  $165.00 //  $299.35 // 
13689 //  Zool Ninja of the Nth Dimension //  $38.84 //  $91.27 //  $209.93 // 
10907 //  Zoop //  $4.80 //  $6.27 //  $30.00 // 
