2888 //  007 James Bond //  $8.12 //  $24.66 //  $148.50 // 
13581 //  Pinball Fantasies //  $14.87 //  $45.00 //  $173.00 // 
13582 //  Pinocchio //  $9.45 //  $30.06 //  $38.61 // 
13573 //  Pipe Dream //  $6.12 //  $8.31 //  $31.38 // 
13584 //  Pit-Fighter //  $6.95 //  $13.08 //  $34.99 // 
13585 //  Play Action Football //  $3.44 //  $9.99 //  $29.00 // 
13587 //  Pocahontas //  $5.73 //  $28.60 //  $30.49 // 
2979 //  Pokemon Blue //  $20.23 //  $93.77 //  $836.41 // 
2985 //  Pokemon Red //  $24.99 //  $89.53 //  $1399.00 // 
2988 //  Pokemon Yellow //  $24.99 //  $101.62 //  $502.69 // 
13589 //  Popeye 2 //  $16.95 //  $56.30 //  $143.82 // 
36675 //  Power Mission //  $10.42 //  $30.00 //  $38.05 // 
21126 //  Power Racer //  $9.47 //  $47.50 //  $75.00 // 
13593 //  Prehistorik Man //  $20.09 //  $69.95 //  $110.87 // 
13594 //  Primal Rage //  $7.00 //  $20.72 //  $63.68 // 
34961 //  Prince of Persia //  $11.34 //  $39.66 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $13.31 //  $39.87 //  $89.99 // 
13599 //  Pyramids of Ra //  $12.75 //  $50.00 //  $65.00 // 
13600 //  Q Billion //  $5.03 //  $17.35 //  $34.24 // 
14863 //  Q*bert //  $9.72 //  $15.00 //  $93.81 // 
3001 //  Qix //  $4.93 //  $12.67 //  $26.48 // 
13601 //  Quarth //  $6.15 //  $18.49 //  $46.56 // 
13602 //  R-Type //  $12.21 //  $53.34 //  $112.51 // 
13603 //  Race Days //  $11.40 //  $32.81 //  $80.00 // 
13604 //  Race Drivin //  $7.28 //  $15.29 //  $62.42 // 
13605 //  Radar Mission //  $4.44 //  $17.17 //  $59.79 // 
13606 //  Raging Fighter //  $4.62 //  $29.99 //  $69.99 // 
3008 //  Rampart //  $20.83 //  $122.76 //  $283.00 // 
13478 //  Real Ghostbusters //  $21.67 //  $123.79 //  $324.07 // 
40544 //  Red Game Boy Pocket //  $32.14 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $6.37 //  $25.27 //  $115.55 // 
13610 //  Ren & Stimpy Veediots //  $3.64 //  $14.28 //  $96.00 // 
13611 //  Rescue of Princess Blobette //  $6.75 //  $38.33 //  $90.00 // 
3013 //  Revenge of the Gator //  $8.41 //  $20.00 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $6.19 //  $41.94 //  $51.15 // 
13085 //  Ring Rage //  $6.05 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $12.49 //  $30.84 //  $122.35 // 
13182 //  Robin Hood Prince of Thieves //  $9.00 //  $35.36 //  $111.92 // 
3017 //  RoboCop //  $12.47 //  $25.00 //  $64.86 // 
13616 //  RoboCop 2 //  $10.96 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $20.11 //  $74.51 //  $170.94 // 
13619 //  "Roger Clemens MVP Baseball" //  $4.34 //  $15.11 //  $37.55 // 
13621 //  "Rolans Curse" //  $23.50 //  $124.59 //  $286.56 // 
13620 //  "Rolans Curse 2" //  $64.64 //  $189.19 //  $225.00 // 
13626 //  Samurai Shodown //  $27.24 //  $85.00 //  $300.00 // 
21129 //  SeaQuest DSV //  $10.04 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $11.66 //  $68.68 //  $98.66 // 
45784 //  Shanghai //  $5.93 //  $9.19 //  $19.99 // 
13630 //  Shaq Fu //  $52.79 //  $119.08 //  $396.83 // 
13631 //  Side Pocket //  $6.43 //  $12.72 //  $34.26 // 
45735 //  Silver Game Boy Pocket //  $22.70 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $58.82 //  $147.82 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.50 //  $99.25 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $5.99 //  $25.15 //  $100.00 // 
3040 //  Small Soldiers //  $8.51 //  $31.60 //  $53.36 // 
13635 //  Sneaky Snakes //  $11.99 //  $52.90 //  $113.32 // 
13636 //  Snoopy Magic Show //  $6.50 //  $29.00 //  $93.95 // 
13637 //  Snow Brothers //  $48.49 //  $214.01 //  $402.56 // 
20086 //  Soccer Mania //  $5.24 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $8.93 //  $31.25 //  $79.55 // 
13639 //  Solitaire Fun Pak //  $3.23 //  $11.62 //  $26.16 // 
13640 //  "Solomons Club" //  $11.34 //  $30.11 //  $95.64 // 
34639 //  Space Invaders //  $9.99 //  $24.89 //  $55.38 // 
13645 //  "Spankys Quest" //  $15.98 //  $137.42 //  $299.99 // 
13646 //  Speedball 2 //  $10.00 //  $20.63 //  $47.97 // 
13647 //  Speedy Gonzales //  $10.50 //  $26.74 //  $61.67 // 
13648 //  Spiderman 3 //  $13.03 //  $83.69 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $7.72 //  $89.99 //  $206.98 // 
21125 //  Spiritual Warfare //  $22.00 //  $49.77 //  $161.86 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $3.88 //  $16.05 //  $37.60 // 
13650 //  Sports Illustrated Golf Classic //  $2.98 //  $16.43 //  $20.69 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $3.98 //  $140.00 //  $210.00 // 
13652 //  Spot the Cool Adventure //  $7.34 //  $44.95 //  $62.52 // 
13653 //  Spot the Video Game //  $6.08 //  $18.81 //  $48.96 // 
13654 //  "Spuds Adventure" //  $211.52 //  $1896.97 //  $3500.00 // 
21157 //  Spy vs. Spy //  $9.67 //  $42.96 //  $282.23 // 
13656 //  Square Deal //  $6.34 //  $18.55 //  $55.39 // 
13657 //  Star Trek 25th Anniversary //  $8.95 //  $34.99 //  $37.92 // 
10443 //  Star Trek Generations Beyond the Nexus //  $9.15 //  $29.99 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $6.46 //  $19.80 //  $46.81 // 
3050 //  Star Wars //  $8.14 //  $34.99 //  $41.75 // 
3051 //  Star Wars The Empire Strikes Back //  $11.99 //  $37.49 //  $40.13 // 
68879 //  Star Wars The Empire Strikes Back [Classic Edition] //   //   //   // 
60615 //  Star Wars [Classic Edition] //  $9.52 //  $41.00 //  $44.00 // 
66745 //  "Star Wars [Players Choice]" //  $6.74 //  $34.49 //  $45.00 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $6.62 //  $25.00 //  $57.59 // 
13661 //  Stop that Roach //  $24.49 //  $302.41 //  $440.00 // 
3056 //  Street Fighter II //  $15.99 //  $26.42 //  $124.69 // 
13662 //  Street Racer //  $5.59 //  $19.56 //  $76.51 // 
13663 //  Sumo Fighter //  $92.50 //  $1136.20 //  $1526.01 // 
13664 //  Super Battletank //  $4.80 //  $19.74 //  $44.99 // 
13665 //  Super Black Bass //  $19.49 //  $68.99 //  $162.21 // 
45806 //  Super Breakout //  $6.49 //  $20.53 //  $50.00 // 
13666 //  Super Chase HQ //  $13.99 //  $82.50 //  $599.99 // 
13667 //  Super Hunchback //  $9.75 //  $29.74 //  $84.45 // 
3059 //  Super Mario Land //  $11.20 //  $34.97 //  $317.38 // 
3060 //  Super Mario Land 2 //  $14.81 //  $35.25 //  $274.76 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $9.94 //  $74.98 //  $172.45 // 
13668 //  Super Off Road //  $6.56 //  $25.88 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $4.02 //  $21.48 //  $53.44 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $3.96 //  $13.60 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $9.07 //  $35.63 //  $72.00 // 
13669 //  Superman //  $8.64 //  $32.31 //  $77.87 // 
13179 //  Swamp Thing //  $36.23 //  $145.00 //  $204.99 // 
13670 //  Sword of Hope //  $19.49 //  $71.57 //  $130.39 // 
13671 //  Sword of Hope II //  $43.58 //  $131.25 //  $224.72 // 
13672 //  T2 The Arcade Game //  $5.14 //  $23.97 //  $67.99 // 
13674 //  Tail Gator //  $43.80 //  $185.47 //  $380.77 // 
13342 //  TaleSpin //  $12.98 //  $54.04 //  $110.31 // 
3062 //  Tamagotchi //  $5.71 //  $20.00 //  $34.99 // 
13675 //  Tarzan Lord of the Jungle //  $9.88 //  $37.03 //  $65.88 // 
13676 //  Tasmania Story //  $11.70 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $5.37 //  $24.06 //  $125.00 // 
20125 //  Taz-Mania //  $6.56 //  $19.67 //  $67.38 // 
3067 //  Tecmo Bowl //  $6.97 //  $18.30 //  $40.52 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $8.92 //  $37.17 //  $357.00 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $13.44 //  $90.00 //  $143.75 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $35.59 //  $132.48 //  $324.12 // 
16083 //  Tennis //  $5.39 //  $19.28 //  $45.70 // 
66753 //  "Tennis [Players Choice]" //  $4.57 //  $15.99 //  $36.78 // 
9952 //  Terminator 2 Judgment Day //  $5.92 //  $20.92 //  $59.93 // 
13679 //  Tesserae //  $6.24 //  $15.84 //  $38.18 // 
3073 //  Tetris //  $9.99 //  $16.16 //  $240.05 // 
9965 //  Tetris 2 //  $6.82 //  $17.25 //  $33.00 // 
3074 //  Tetris Attack //  $4.67 //  $17.99 //  $39.00 // 
13460 //  Tetris Blast //  $6.77 //  $15.11 //  $39.78 // 
3076 //  Tetris Plus //  $6.25 //  $13.27 //  $29.90 // 
66739 //  "Tetris [Players Choice]" //  $9.00 //  $53.75 //  $134.49 // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $6.76 //  $39.56 //  $140.01 // 
13467 //  The Fidgetts //  $9.35 //  $18.63 //  $80.00 // 
13468 //  The Flash //  $19.40 //  $62.55 //  $66.46 // 
3080 //  The Humans //  $8.99 //  $32.07 //  $109.36 // 
3081 //  The Jetsons Robot Panic //  $33.78 //  $228.77 //  $437.00 // 
3082 //  The Jungle Book //  $4.99 //  $17.25 //  $74.37 // 
14392 //  The Lion King //  $6.01 //  $28.21 //  $82.12 // 
13477 //  The Punisher //  $12.47 //  $112.42 //  $113.11 // 
21156 //  The Rugrats Movie //  $4.13 //  $10.04 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $19.99 //  $198.99 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $9.62 //  $35.43 //  $67.00 // 
11971 //  The Smurfs //  $7.43 //  $26.82 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $7.48 //  $29.82 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $6.49 //  $22.37 //  $119.99 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $7.16 //  $45.00 //  $186.76 // 
34783 //  Titus the Fox //  $31.26 //  $282.86 //  $300.00 // 
35455 //  Tom and Jerry //  $5.86 //  $20.61 //  $50.57 // 
13485 //  Tom and Jerry Frantic Antics //  $7.84 //  $29.51 //  $75.27 // 
13180 //  Top Gun Guts to Glory //  $6.48 //  $34.99 //  $38.25 // 
13486 //  Top Rank Tennis //  $6.83 //  $17.00 //  $31.72 // 
13487 //  Torpedo Range //  $7.78 //  $34.97 //  $63.81 // 
13488 //  Total Carnage //  $24.79 //  $158.15 //  $210.77 // 
13491 //  Toxic Crusaders //  $192.71 //  $498.71 //  $1147.03 // 
3104 //  Toy Story //  $4.56 //  $18.33 //  $54.87 // 
31327 //  Track & Field //  $6.42 //  $19.61 //  $59.91 // 
13493 //  Track Meet //  $9.18 //  $19.95 //  $110.00 // 
13494 //  Trax //  $29.99 //  $54.39 //  $169.48 // 
13497 //  True Lies //  $7.90 //  $49.99 //  $102.02 // 
13498 //  Tumble Pop //  $34.03 //  $130.00 //  $130.00 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $4.06 //  $14.20 //  $34.51 // 
13086 //  Turok Battle of the Bionosaurs //  $8.25 //  $31.14 //  $61.48 // 
13500 //  Turrican //  $16.87 //  $61.15 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $15.98 //  $56.86 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $30.87 //  $151.39 //  $263.50 // 
13506 //  Ultra Golf //  $3.12 //  $17.67 //  $27.77 // 
13507 //  Universal Soldier //  $29.91 //  $128.57 //  $245.73 // 
3111 //  Urban Strike //  $6.57 //  $19.96 //  $72.88 // 
13509 //  Vegas Stakes //  $4.99 //  $15.15 //  $20.00 // 
13510 //  WCW The Main Event //  $31.64 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $4.76 //  $22.40 //  $61.70 // 
13513 //  WWF Raw //  $7.07 //  $13.99 //  $29.50 // 
13514 //  WWF Superstars //  $9.18 //  $20.63 //  $55.68 // 
13515 //  WWF Superstars 2 //  $6.35 //  $29.99 //  $61.43 // 
13517 //  WWF Warzone //  $6.00 //  $12.67 //  $50.97 // 
3117 //  Wario Blast //  $8.93 //  $40.08 //  $118.97 // 
21158 //  Wario Land II //  $15.00 //  $47.70 //  $330.00 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $14.15 //  $51.26 //  $176.25 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $5.11 //  $19.99 //  $24.34 // 
66754 //  "Wave Race [Players Choice]" //   //   //   // 
13518 //  "Waynes World" //  $27.40 //  $117.38 //  $224.57 // 
13519 //  "Were Back A Dinosaur Story" //  $5.68 //  $59.99 //  $200.27 // 
3124 //  Wheel of Fortune //  $4.96 //  $11.30 //  $24.91 // 
7498 //  Who Framed Roger Rabbit //  $10.68 //  $49.99 //  $56.80 // 
13522 //  WildSnake //  $3.81 //  $19.97 //  $49.74 // 
20079 //  Wordtris //  $7.71 //  $14.55 //  $25.95 // 
3129 //  Wordzap //  $8.57 //  $29.99 //  $71.65 // 
13523 //  World Bowling //  $4.06 //  $14.00 //  $34.87 // 
21127 //  World Circuit Series //  $8.11 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.25 //  $14.89 //  $34.27 // 
13681 //  World Heroes 2 Jet //  $17.92 //  $69.99 //  $149.89 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $4.85 //  $16.98 //  $39.03 // 
13682 //  Xenon 2 //  $29.98 //  $64.45 //  $182.98 // 
16872 //  Yellow Game Boy Pocket //  $22.63 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $7.39 //  $40.00 //  $99.95 // 
3138 //  Yoshi //  $7.28 //  $17.95 //  $51.38 // 
3139 //  "Yoshis Cookie" //  $5.84 //  $19.81 //  $118.62 // 
16123 //  "Zelda Links Awakening" //  $22.18 //  $115.00 //  $350.00 // 
66737 //  "Zelda Links Awakening [Players Choice]" //  $19.00 //  $99.97 //  $161.50 // 
13687 //  Zen Intergalactic Ninja //  $36.96 //  $165.00 //  $299.72 // 
13689 //  Zool Ninja of the Nth Dimension //  $42.11 //  $91.27 //  $209.93 // 
10907 //  Zoop //  $5.22 //  $5.25 //  $30.00 // 
