2888 //  007 James Bond //  $6.65 //  $25.25 //  $148.50 // 
13584 //  Pit-Fighter //  $6.97 //  $13.06 //  $34.99 // 
13585 //  Play Action Football //  $3.47 //  $8.99 //  $29.00 // 
13587 //  Pocahontas //  $4.99 //  $28.68 //  $29.99 // 
2979 //  Pokemon Blue //  $19.99 //  $78.50 //  $564.21 // 
2985 //  Pokemon Red //  $24.16 //  $84.56 //  $982.87 // 
2988 //  Pokemon Yellow //  $19.37 //  $92.31 //  $642.93 // 
13589 //  Popeye 2 //  $16.95 //  $56.66 //  $139.95 // 
36675 //  Power Mission //  $9.80 //  $32.60 //  $38.05 // 
21126 //  Power Racer //  $8.95 //  $47.50 //  $74.85 // 
2994 //  Power Rangers The Movie //  $9.46 //  $41.21 //  $295.02 // 
13593 //  Prehistorik Man //  $20.12 //  $69.95 //  $104.44 // 
13594 //  Primal Rage //  $7.58 //  $18.00 //  $64.44 // 
34961 //  Prince of Persia //  $11.18 //  $37.77 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $13.85 //  $39.26 //  $90.30 // 
13599 //  Pyramids of Ra //  $11.20 //  $50.00 //  $65.00 // 
13600 //  Q Billion //  $4.70 //  $17.35 //  $34.24 // 
14863 //  Q*bert //  $9.72 //  $16.58 //  $100.25 // 
3001 //  Qix //  $4.75 //  $12.91 //  $28.77 // 
13601 //  Quarth //  $7.26 //  $18.01 //  $46.56 // 
13602 //  R-Type //  $12.03 //  $56.39 //  $112.51 // 
13603 //  Race Days //  $10.99 //  $18.97 //  $80.00 // 
13604 //  Race Drivin //  $5.99 //  $15.29 //  $62.49 // 
13605 //  Radar Mission //  $4.76 //  $17.06 //  $59.78 // 
13606 //  Raging Fighter //  $5.13 //  $28.85 //  $69.99 // 
3008 //  Rampart //  $18.26 //  $125.00 //  $287.51 // 
13478 //  Real Ghostbusters //  $19.54 //  $141.56 //  $324.07 // 
40544 //  Red Game Boy Pocket //  $32.14 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $7.42 //  $24.99 //  $125.87 // 
13610 //  Ren & Stimpy Veediots //  $3.16 //  $16.49 //  $96.00 // 
13611 //  Rescue of Princess Blobette //  $6.80 //  $38.38 //  $90.00 // 
3013 //  Revenge of the Gator //  $7.24 //  $24.36 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $6.19 //  $35.96 //  $57.29 // 
13085 //  Ring Rage //  $6.05 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $12.00 //  $42.48 //  $122.35 // 
13182 //  Robin Hood Prince of Thieves //  $10.06 //  $35.39 //  $114.50 // 
3017 //  RoboCop //  $8.30 //  $25.00 //  $64.86 // 
13616 //  RoboCop 2 //  $10.33 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $18.69 //  $74.27 //  $169.58 // 
13619 //  "Roger Clemens MVP Baseball" //  $4.34 //  $14.95 //  $37.55 // 
13621 //  "Rolans Curse" //  $23.99 //  $124.59 //  $286.56 // 
13620 //  "Rolans Curse 2" //  $63.73 //  $191.66 //  $225.00 // 
13626 //  Samurai Shodown //  $21.99 //  $85.00 //  $300.00 // 
21129 //  SeaQuest DSV //  $10.53 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $10.94 //  $68.68 //  $98.98 // 
45784 //  Shanghai //  $5.92 //  $9.19 //  $20.00 // 
13630 //  Shaq Fu //  $52.79 //  $129.97 //  $396.83 // 
13631 //  Side Pocket //  $5.97 //  $12.54 //  $34.56 // 
45735 //  Silver Game Boy Pocket //  $22.70 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $49.50 //  $147.81 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.47 //  $99.27 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $6.34 //  $30.00 //  $100.00 // 
3040 //  Small Soldiers //  $7.90 //  $23.19 //  $53.59 // 
13635 //  Sneaky Snakes //  $11.43 //  $48.38 //  $111.27 // 
13636 //  Snoopy Magic Show //  $5.79 //  $29.00 //  $89.95 // 
13637 //  Snow Brothers //  $45.00 //  $214.01 //  $380.28 // 
20086 //  Soccer Mania //  $5.36 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $8.25 //  $31.07 //  $79.20 // 
13639 //  Solitaire Fun Pak //  $2.98 //  $11.62 //  $25.28 // 
13640 //  "Solomons Club" //  $11.74 //  $28.80 //  $95.56 // 
34639 //  Space Invaders //  $9.00 //  $19.69 //  $55.39 // 
13645 //  "Spankys Quest" //  $16.34 //  $137.42 //  $299.99 // 
13646 //  Speedball 2 //  $10.00 //  $20.63 //  $47.97 // 
13647 //  Speedy Gonzales //  $9.00 //  $26.90 //  $61.88 // 
13648 //  Spiderman 3 //  $12.16 //  $85.47 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $8.25 //  $89.99 //  $206.98 // 
21125 //  Spiritual Warfare //  $22.00 //  $49.77 //  $161.83 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $3.88 //  $16.74 //  $38.50 // 
13650 //  Sports Illustrated Golf Classic //  $3.18 //  $16.66 //  $20.69 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $3.98 //  $140.00 //  $210.00 // 
13652 //  Spot the Cool Adventure //  $7.33 //  $44.95 //  $60.78 // 
13653 //  Spot the Video Game //  $4.99 //  $19.30 //  $48.10 // 
13654 //  "Spuds Adventure" //  $206.67 //  $1893.78 //  $3500.00 // 
21157 //  Spy vs. Spy //  $9.59 //  $42.84 //  $258.33 // 
13656 //  Square Deal //  $6.28 //  $18.55 //  $54.83 // 
13657 //  Star Trek 25th Anniversary //  $9.43 //  $34.59 //  $35.00 // 
10443 //  Star Trek Generations Beyond the Nexus //  $8.49 //  $29.99 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $6.73 //  $17.99 //  $44.77 // 
3050 //  Star Wars //  $9.22 //  $31.60 //  $44.85 // 
3051 //  Star Wars The Empire Strikes Back //  $9.99 //  $35.44 //  $40.30 // 
68879 //  Star Wars The Empire Strikes Back [Classic Edition] //   //   //   // 
60615 //  Star Wars [Classic Edition] //  $9.52 //  $44.00 //  $48.00 // 
66745 //  "Star Wars [Players Choice]" //  $6.15 //  $37.06 //  $41.00 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $6.65 //  $25.00 //  $60.08 // 
13661 //  Stop that Roach //  $24.57 //  $275.14 //  $440.00 // 
3056 //  Street Fighter II //  $12.78 //  $27.96 //  $119.25 // 
13662 //  Street Racer //  $5.59 //  $19.56 //  $76.51 // 
13663 //  Sumo Fighter //  $105.49 //  $1175.83 //  $1526.01 // 
13664 //  Super Battletank //  $4.52 //  $19.56 //  $44.99 // 
13665 //  Super Black Bass //  $18.59 //  $65.97 //  $155.71 // 
45806 //  Super Breakout //  $6.49 //  $12.00 //  $50.00 // 
13666 //  Super Chase HQ //  $13.55 //  $82.50 //  $102.55 // 
13667 //  Super Hunchback //  $10.24 //  $44.08 //  $101.16 // 
3059 //  Super Mario Land //  $9.00 //  $40.00 //  $372.00 // 
3060 //  Super Mario Land 2 //  $10.99 //  $37.99 //  $275.27 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $9.97 //  $69.98 //  $160.95 // 
13668 //  Super Off Road //  $6.02 //  $22.53 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $4.13 //  $23.23 //  $53.44 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $3.74 //  $14.00 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $9.39 //  $35.69 //  $72.00 // 
13669 //  Superman //  $8.49 //  $32.35 //  $77.99 // 
13179 //  Swamp Thing //  $35.50 //  $144.99 //  $204.99 // 
13670 //  Sword of Hope //  $21.06 //  $85.50 //  $130.59 // 
13671 //  Sword of Hope II //  $39.67 //  $131.25 //  $224.24 // 
13672 //  T2 The Arcade Game //  $4.62 //  $21.94 //  $67.99 // 
13674 //  Tail Gator //  $45.80 //  $185.47 //  $389.22 // 
13342 //  TaleSpin //  $12.98 //  $49.95 //  $109.34 // 
3062 //  Tamagotchi //  $5.00 //  $19.22 //  $34.89 // 
13675 //  Tarzan Lord of the Jungle //  $8.70 //  $37.13 //  $65.88 // 
13676 //  Tasmania Story //  $10.92 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $5.20 //  $23.12 //  $125.00 // 
20125 //  Taz-Mania //  $6.69 //  $19.59 //  $67.38 // 
3067 //  Tecmo Bowl //  $6.98 //  $19.17 //  $40.52 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $8.98 //  $38.38 //  $357.01 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $14.10 //  $85.48 //  $143.75 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $32.07 //  $231.32 //  $350.00 // 
16083 //  Tennis //  $4.99 //  $19.23 //  $42.94 // 
66753 //  "Tennis [Players Choice]" //  $4.57 //  $15.99 //  $36.78 // 
9952 //  Terminator 2 Judgment Day //  $5.15 //  $19.48 //  $59.93 // 
13679 //  Tesserae //  $6.24 //  $15.07 //  $38.27 // 
3073 //  Tetris //  $8.23 //  $13.98 //  $240.28 // 
9965 //  Tetris 2 //  $4.40 //  $17.10 //  $35.95 // 
3074 //  Tetris Attack //  $4.00 //  $15.14 //  $39.00 // 
13460 //  Tetris Blast //  $6.35 //  $15.12 //  $39.69 // 
3076 //  Tetris Plus //  $6.68 //  $13.00 //  $29.90 // 
66739 //  "Tetris [Players Choice]" //  $6.00 //  $53.75 //  $134.49 // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $7.01 //  $48.95 //  $140.01 // 
13467 //  The Fidgetts //  $9.41 //  $17.95 //  $80.00 // 
13468 //  The Flash //  $18.80 //  $62.55 //  $66.46 // 
3080 //  The Humans //  $8.78 //  $27.59 //  $110.23 // 
3081 //  The Jetsons Robot Panic //  $34.99 //  $232.43 //  $437.00 // 
3082 //  The Jungle Book //  $4.60 //  $17.25 //  $47.09 // 
14392 //  The Lion King //  $5.79 //  $28.19 //  $82.12 // 
13477 //  The Punisher //  $12.13 //  $107.97 //  $112.75 // 
21156 //  The Rugrats Movie //  $4.50 //  $10.14 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $20.00 //  $171.98 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $8.87 //  $34.70 //  $67.00 // 
11971 //  The Smurfs //  $7.39 //  $26.82 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $6.96 //  $30.53 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $6.29 //  $23.98 //  $119.99 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $8.10 //  $43.40 //  $186.76 // 
34783 //  Titus the Fox //  $30.00 //  $234.99 //  $265.99 // 
35455 //  Tom and Jerry //  $4.48 //  $23.70 //  $54.52 // 
13485 //  Tom and Jerry Frantic Antics //  $7.84 //  $42.37 //  $97.50 // 
13180 //  Top Gun Guts to Glory //  $6.59 //  $34.99 //  $38.25 // 
13486 //  Top Rank Tennis //  $6.82 //  $17.00 //  $31.72 // 
13487 //  Torpedo Range //  $7.40 //  $34.97 //  $60.78 // 
13488 //  Total Carnage //  $24.86 //  $158.15 //  $202.08 // 
13491 //  Toxic Crusaders //  $192.18 //  $299.01 //  $850.45 // 
3104 //  Toy Story //  $4.69 //  $15.81 //  $54.94 // 
31327 //  Track & Field //  $5.95 //  $19.61 //  $67.25 // 
13493 //  Track Meet //  $8.80 //  $12.64 //  $110.00 // 
13494 //  Trax //  $29.99 //  $54.39 //  $169.59 // 
13497 //  True Lies //  $7.90 //  $49.99 //  $101.14 // 
13498 //  Tumble Pop //  $34.00 //  $130.00 //  $130.00 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $4.06 //  $13.90 //  $36.49 // 
13086 //  Turok Battle of the Bionosaurs //  $7.75 //  $31.24 //  $61.48 // 
13500 //  Turrican //  $17.55 //  $61.14 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $16.49 //  $57.72 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $30.65 //  $151.64 //  $263.50 // 
13506 //  Ultra Golf //  $3.71 //  $17.20 //  $29.15 // 
13507 //  Universal Soldier //  $27.90 //  $128.57 //  $228.66 // 
3111 //  Urban Strike //  $6.03 //  $19.93 //  $72.95 // 
13509 //  Vegas Stakes //  $4.05 //  $15.21 //  $20.00 // 
13510 //  WCW The Main Event //  $34.22 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $5.43 //  $17.50 //  $74.02 // 
13513 //  WWF Raw //  $7.19 //  $13.99 //  $29.50 // 
13514 //  WWF Superstars //  $7.98 //  $25.29 //  $57.13 // 
13515 //  WWF Superstars 2 //  $6.99 //  $29.99 //  $61.46 // 
13517 //  WWF Warzone //  $6.99 //  $12.67 //  $50.97 // 
3117 //  Wario Blast //  $9.99 //  $40.11 //  $118.63 // 
21158 //  Wario Land II //  $12.00 //  $45.50 //  $330.00 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $15.31 //  $53.00 //  $176.25 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $4.66 //  $19.99 //  $24.34 // 
66754 //  "Wave Race [Players Choice]" //   //   //   // 
13518 //  "Waynes World" //  $25.74 //  $103.90 //  $207.21 // 
13519 //  "Were Back A Dinosaur Story" //  $5.73 //  $59.99 //  $202.06 // 
3124 //  Wheel of Fortune //  $3.01 //  $12.35 //  $24.78 // 
7498 //  Who Framed Roger Rabbit //  $9.97 //  $50.31 //  $56.80 // 
13522 //  WildSnake //  $3.81 //  $24.99 //  $51.25 // 
20079 //  Wordtris //  $6.78 //  $14.57 //  $25.95 // 
3129 //  Wordzap //  $8.04 //  $29.99 //  $71.53 // 
13523 //  World Bowling //  $4.14 //  $14.04 //  $34.96 // 
21127 //  World Circuit Series //  $7.72 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.25 //  $14.90 //  $34.59 // 
13681 //  World Heroes 2 Jet //  $16.96 //  $69.99 //  $137.99 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $4.85 //  $16.97 //  $38.81 // 
13682 //  Xenon 2 //  $28.39 //  $67.63 //  $180.75 // 
16872 //  Yellow Game Boy Pocket //  $22.63 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $9.40 //  $40.00 //  $99.95 // 
3138 //  Yoshi //  $6.32 //  $15.95 //  $51.10 // 
3139 //  "Yoshis Cookie" //  $6.00 //  $18.00 //  $100.65 // 
16123 //  "Zelda Links Awakening" //  $17.99 //  $131.25 //  $321.62 // 
66737 //  "Zelda Links Awakening [Players Choice]" //  $19.00 //  $109.99 //  $161.50 // 
13687 //  Zen Intergalactic Ninja //  $35.00 //  $165.00 //  $298.75 // 
13689 //  Zool Ninja of the Nth Dimension //  $39.99 //  $91.27 //  $209.93 // 
10907 //  Zoop //  $4.97 //  $6.27 //  $30.00 // 
